participant,block,trial,stim,wght,resp,reversal,isswitch,isrepeat
17,9,20,1,3,1,0,0,1
17,9,21,1,3,1,0,0,1
17,9,22,1,3,1,0,0,1
17,9,23,-1,3,-1,1,1,0
17,9,24,-1,3,-1,0,0,1
17,9,25,-1,2,-1,0,0,1
17,9,26,-1,1,-1,0,0,1
17,9,27,-1,2,-1,0,0,1
17,9,28,1,1,NaN,1,1,0
17,9,29,1,2,1,0,1,0
17,9,30,1,2,1,0,0,1
17,9,31,1,2,1,0,0,1
17,9,32,1,3,1,0,0,1
17,9,33,1,3,1,0,0,1
17,9,34,1,3,1,0,0,1
17,9,35,1,2,1,0,0,1
17,9,36,1,1,1,0,0,1
17,9,37,1,3,1,0,0,1
17,9,38,1,1,1,0,0,1
17,9,39,-1,3,1,1,0,1
17,9,40,-1,2,1,0,0,1
17,9,41,-1,1,1,0,0,1
17,9,42,-1,3,1,0,0,1
17,9,43,-1,1,1,0,0,1
17,9,44,-1,1,1,0,0,1
17,9,45,-1,3,1,0,0,1
17,9,46,1,1,1,1,0,1
17,9,47,1,1,1,0,0,1
17,9,48,1,1,1,0,0,1
17,9,49,1,2,1,0,0,1
17,9,50,1,3,1,0,0,1
17,9,51,1,3,1,0,0,1
17,9,52,1,2,1,0,0,1
17,9,53,1,1,1,0,0,1
17,9,54,-1,2,1,1,0,1
17,9,55,-1,2,-1,0,1,0
17,9,56,-1,3,-1,0,0,1
17,9,57,-1,1,-1,0,0,1
17,9,58,-1,1,-1,0,0,1
17,9,59,-1,2,-1,0,0,1
17,9,60,-1,1,-1,0,0,1
17,9,61,1,1,-1,1,0,1
17,9,62,1,2,-1,0,0,1
17,9,63,1,1,-1,0,0,1
17,9,64,1,2,-1,0,0,1
17,9,65,1,2,1,0,1,0
17,9,66,1,2,1,0,0,1
17,9,67,1,2,1,0,0,1
17,9,68,1,3,1,0,0,1
17,9,69,1,2,1,0,0,1
17,9,70,1,2,1,0,0,1
17,9,71,1,3,1,0,0,1
17,9,72,-1,2,1,1,0,1
17,9,73,-1,1,1,0,0,1
17,9,74,-1,3,1,0,0,1
17,9,75,-1,3,-1,0,1,0
17,9,76,-1,1,-1,0,0,1
17,9,77,-1,1,-1,0,0,1
17,9,78,-1,3,-1,0,0,1
17,9,79,-1,2,-1,0,0,1
17,9,80,-1,3,-1,0,0,1
17,11,1,-1,2,1,0,NaN,NaN
17,11,2,-1,2,1,0,0,1
17,11,3,-1,3,-1,0,1,0
17,11,4,-1,1,-1,0,0,1
17,11,5,-1,1,-1,0,0,1
17,11,6,-1,3,-1,0,0,1
17,11,7,-1,3,-1,0,0,1
17,11,8,1,2,-1,1,0,1
17,11,9,1,1,-1,0,0,1
17,11,10,1,3,-1,0,0,1
17,11,11,1,1,-1,0,0,1
17,11,12,1,3,-1,0,0,1
17,11,13,1,3,-1,0,0,1
17,11,14,1,1,-1,0,0,1
17,11,15,1,2,-1,0,0,1
17,11,16,1,3,-1,0,0,1
17,11,17,-1,3,-1,1,0,1
17,11,18,-1,2,-1,0,0,1
17,11,19,-1,1,-1,0,0,1
17,11,20,-1,3,-1,0,0,1
17,11,21,-1,1,-1,0,0,1
17,11,22,-1,2,-1,0,0,1
17,11,23,-1,2,-1,0,0,1
17,11,24,1,3,-1,1,0,1
17,11,25,1,1,-1,0,0,1
17,11,26,1,2,-1,0,0,1
17,11,27,1,2,1,0,1,0
17,11,28,1,3,1,0,0,1
17,11,29,1,1,1,0,0,1
17,11,30,1,3,-1,0,1,0
17,11,31,1,2,1,0,1,0
17,11,32,1,3,1,0,0,1
17,11,33,1,3,1,0,0,1
17,11,34,1,1,1,0,0,1
17,11,35,-1,3,1,1,0,1
17,11,36,-1,1,1,0,0,1
17,11,37,-1,1,1,0,0,1
17,11,38,-1,2,1,0,0,1
17,11,39,-1,2,1,0,0,1
17,11,40,-1,2,-1,0,1,0
17,11,41,1,1,-1,1,0,1
17,11,42,1,3,-1,0,0,1
17,11,43,1,2,1,0,1,0
17,11,44,1,3,1,0,0,1
17,11,45,1,3,-1,0,1,0
17,11,46,1,3,1,0,1,0
17,11,47,1,1,1,0,0,1
17,11,48,-1,1,1,1,0,1
17,11,49,-1,1,1,0,0,1
17,11,50,-1,2,-1,0,1,0
17,11,51,-1,2,-1,0,0,1
17,11,52,-1,1,-1,0,0,1
17,11,53,-1,3,-1,0,0,1
17,11,54,-1,3,-1,0,0,1
17,11,55,-1,2,-1,0,0,1
17,11,56,-1,2,-1,0,0,1
17,11,57,-1,1,-1,0,0,1
17,11,58,-1,2,-1,0,0,1
17,11,59,-1,1,-1,0,0,1
17,11,60,-1,1,-1,0,0,1
17,11,61,-1,3,-1,0,0,1
17,11,62,-1,1,-1,0,0,1
17,11,63,-1,2,-1,0,0,1
17,11,64,1,2,-1,1,0,1
17,11,65,1,3,-1,0,0,1
17,11,66,1,2,-1,0,0,1
17,11,67,1,1,-1,0,0,1
17,11,68,1,2,-1,0,0,1
17,11,69,1,3,-1,0,0,1
17,11,70,-1,1,-1,1,0,1
17,11,71,-1,2,-1,0,0,1
17,11,72,-1,1,-1,0,0,1
17,11,73,-1,2,-1,0,0,1
17,11,74,-1,1,-1,0,0,1
17,11,75,1,2,-1,1,0,1
17,11,76,1,3,1,0,1,0
17,11,77,1,1,1,0,0,1
17,11,78,1,2,1,0,0,1
17,11,79,1,2,1,0,0,1
17,11,80,1,3,1,0,0,1
17,13,1,-1,2,NaN,0,NaN,NaN
17,13,2,-1,1,1,0,1,0
17,13,3,-1,1,1,0,0,1
17,13,4,-1,3,-1,0,1,0
17,13,5,-1,3,-1,0,0,1
17,13,6,-1,3,-1,0,0,1
17,13,7,-1,2,-1,0,0,1
17,13,8,1,3,-1,1,0,1
17,13,9,1,3,-1,0,0,1
17,13,10,1,2,-1,0,0,1
17,13,11,1,1,-1,0,0,1
17,13,12,1,3,-1,0,0,1
17,13,13,1,1,-1,0,0,1
17,13,14,1,2,-1,0,0,1
17,13,15,1,2,-1,0,0,1
17,13,16,1,1,-1,0,0,1
17,13,17,-1,2,-1,1,0,1
17,13,18,-1,2,-1,0,0,1
17,13,19,-1,1,-1,0,0,1
17,13,20,-1,2,-1,0,0,1
17,13,21,-1,3,-1,0,0,1
17,13,22,1,2,-1,1,0,1
17,13,23,1,3,1,0,1,0
17,13,24,1,1,1,0,0,1
17,13,25,1,1,1,0,0,1
17,13,26,1,3,1,0,0,1
17,13,27,1,3,1,0,0,1
17,13,28,1,1,1,0,0,1
17,13,29,1,3,1,0,0,1
17,13,30,1,1,1,0,0,1
17,13,31,1,1,1,0,0,1
17,13,32,-1,1,1,1,0,1
17,13,33,-1,3,1,0,0,1
17,13,34,-1,3,1,0,0,1
17,13,35,-1,3,-1,0,1,0
17,13,36,-1,1,-1,0,0,1
17,13,37,-1,1,-1,0,0,1
17,13,38,-1,2,-1,0,0,1
17,13,39,1,2,-1,1,0,1
17,13,40,1,2,1,0,1,0
17,13,41,1,1,1,0,0,1
17,13,42,1,3,1,0,0,1
17,13,43,1,3,1,0,0,1
17,13,44,1,3,1,0,0,1
17,13,45,1,3,1,0,0,1
17,13,46,-1,3,1,1,0,1
17,13,47,-1,2,1,0,0,1
17,13,48,-1,2,1,0,0,1
17,13,49,-1,1,-1,0,1,0
17,13,50,-1,3,-1,0,0,1
17,13,51,-1,3,-1,0,0,1
17,13,52,-1,1,-1,0,0,1
17,13,53,-1,3,-1,0,0,1
17,13,54,-1,2,1,0,1,0
17,13,55,-1,2,1,0,0,1
17,13,56,-1,2,1,0,0,1
17,13,57,-1,2,1,0,0,1
17,13,58,-1,2,1,0,0,1
17,13,59,-1,1,1,0,0,1
17,13,60,1,3,1,1,0,1
17,13,61,1,2,1,0,0,1
17,13,62,1,2,1,0,0,1
17,13,63,1,1,1,0,0,1
17,13,64,1,3,1,0,0,1
17,13,65,1,1,1,0,0,1
17,13,66,1,2,1,0,0,1
17,13,67,1,2,1,0,0,1
17,13,68,1,2,1,0,0,1
17,13,69,1,2,1,0,0,1
17,13,70,-1,1,1,1,0,1
17,13,71,-1,1,1,0,0,1
17,13,72,-1,1,1,0,0,1
17,13,73,-1,3,-1,0,1,0
17,13,74,-1,3,-1,0,0,1
17,13,75,1,1,-1,1,0,1
17,13,76,1,1,-1,0,0,1
17,13,77,1,1,-1,0,0,1
17,13,78,1,2,-1,0,0,1
17,13,79,1,2,-1,0,0,1
17,13,80,1,2,-1,0,0,1
17,15,1,1,2,1,0,NaN,NaN
17,15,2,1,3,1,0,0,1
17,15,3,1,1,1,0,0,1
17,15,4,1,2,1,0,0,1
17,15,5,1,1,1,0,0,1
17,15,6,-1,1,1,1,0,1
17,15,7,-1,3,1,0,0,1
17,15,8,-1,2,1,0,0,1
17,15,9,-1,3,1,0,0,1
17,15,10,-1,2,-1,0,1,0
17,15,11,1,2,-1,1,0,1
17,15,12,1,2,-1,0,0,1
17,15,13,1,2,1,0,1,0
17,15,14,1,1,1,0,0,1
17,15,15,1,3,1,0,0,1
17,15,16,1,1,1,0,0,1
17,15,17,1,2,1,0,0,1
17,15,18,1,3,1,0,0,1
17,15,19,1,1,1,0,0,1
17,15,20,1,1,1,0,0,1
17,15,21,-1,3,1,1,0,1
17,15,22,-1,1,1,0,0,1
17,15,23,-1,2,1,0,0,1
17,15,24,-1,1,1,0,0,1
17,15,25,-1,3,1,0,0,1
17,15,26,-1,3,1,0,0,1
17,15,27,-1,2,1,0,0,1
17,15,28,-1,2,1,0,0,1
17,15,29,-1,3,1,0,0,1
17,15,30,-1,1,1,0,0,1
17,15,31,-1,2,1,0,0,1
17,15,32,-1,1,1,0,0,1
17,15,33,-1,3,1,0,0,1
17,15,34,-1,1,1,0,0,1
17,15,35,1,2,1,1,0,1
17,15,36,1,3,1,0,0,1
17,15,37,1,1,1,0,0,1
17,15,38,1,3,1,0,0,1
17,15,39,1,2,1,0,0,1
17,15,40,1,3,-1,0,1,0
17,15,41,-1,3,-1,1,0,1
17,15,42,-1,3,-1,0,0,1
17,15,43,-1,3,-1,0,0,1
17,15,44,-1,1,-1,0,0,1
17,15,45,-1,3,-1,0,0,1
17,15,46,-1,1,-1,0,0,1
17,15,47,-1,2,-1,0,0,1
17,15,48,1,1,-1,1,0,1
17,15,49,1,3,-1,0,0,1
17,15,50,1,1,-1,0,0,1
17,15,51,1,3,-1,0,0,1
17,15,52,1,1,1,0,1,0
17,15,53,1,3,1,0,0,1
17,15,54,1,2,1,0,0,1
17,15,55,1,3,1,0,0,1
17,15,56,1,2,-1,0,1,0
17,15,57,1,2,1,0,1,0
17,15,58,1,3,1,0,0,1
17,15,59,-1,1,1,1,0,1
17,15,60,-1,1,1,0,0,1
17,15,61,-1,1,1,0,0,1
17,15,62,-1,1,1,0,0,1
17,15,63,-1,2,1,0,0,1
17,15,64,-1,3,1,0,0,1
17,15,65,1,2,1,1,0,1
17,15,66,1,2,1,0,0,1
17,15,67,1,1,1,0,0,1
17,15,68,1,3,1,0,0,1
17,15,69,1,1,1,0,0,1
17,15,70,1,2,1,0,0,1
17,15,71,1,2,1,0,0,1
17,15,72,1,2,1,0,0,1
17,15,73,1,3,1,0,0,1
17,15,74,1,2,1,0,0,1
17,15,75,-1,3,-1,1,1,0
17,15,76,-1,2,-1,0,0,1
17,15,77,-1,2,-1,0,0,1
17,15,78,-1,1,-1,0,0,1
17,15,79,-1,2,-1,0,0,1
17,15,80,-1,1,-1,0,0,1
18,1,1,1,2,-1,0,NaN,NaN
18,1,2,1,3,-1,0,0,1
18,1,3,1,2,1,0,1,0
18,1,4,1,1,-1,0,1,0
18,1,5,1,3,1,0,1,0
18,1,6,-1,2,-1,1,1,0
18,1,7,-1,3,-1,0,0,1
18,1,8,-1,1,1,0,1,0
18,1,9,-1,1,-1,0,1,0
18,1,10,-1,2,1,0,1,0
18,1,11,-1,1,-1,0,1,0
18,1,12,-1,1,-1,0,0,1
18,1,13,-1,1,-1,0,0,1
18,1,14,-1,3,-1,0,0,1
18,1,15,-1,1,-1,0,0,1
18,1,16,-1,3,-1,0,0,1
18,1,17,-1,2,-1,0,0,1
18,1,18,1,1,-1,1,0,1
18,1,19,1,3,1,0,1,0
18,1,20,1,3,1,0,0,1
18,1,21,1,2,1,0,0,1
18,1,22,1,1,1,0,0,1
18,1,23,1,1,1,0,0,1
18,1,24,1,3,1,0,0,1
18,1,25,1,2,1,0,0,1
18,1,26,-1,3,-1,1,1,0
18,1,27,-1,3,-1,0,0,1
18,1,28,-1,2,-1,0,0,1
18,1,29,-1,2,-1,0,0,1
18,1,30,-1,1,-1,0,0,1
18,1,31,-1,2,-1,0,0,1
18,1,32,1,2,1,1,1,0
18,1,33,1,2,1,0,0,1
18,1,34,1,1,1,0,0,1
18,1,35,1,2,1,0,0,1
18,1,36,1,1,1,0,0,1
18,1,37,1,2,1,0,0,1
18,1,38,1,3,1,0,0,1
18,1,39,-1,1,-1,1,1,0
18,1,40,-1,1,1,0,1,0
18,1,41,-1,3,1,0,0,1
18,1,42,-1,1,1,0,0,1
18,1,43,-1,1,1,0,0,1
18,1,44,-1,1,1,0,0,1
18,1,45,-1,1,-1,0,1,0
18,1,46,1,2,1,1,1,0
18,1,47,1,3,1,0,0,1
18,1,48,1,1,1,0,0,1
18,1,49,1,3,1,0,0,1
18,1,50,1,2,1,0,0,1
18,1,51,1,1,1,0,0,1
18,1,52,-1,1,1,1,0,1
18,1,53,-1,2,-1,0,1,0
18,1,54,-1,3,-1,0,0,1
18,1,55,-1,2,-1,0,0,1
18,1,56,-1,2,-1,0,0,1
18,1,57,-1,3,-1,0,0,1
18,1,58,-1,2,-1,0,0,1
18,1,59,-1,1,-1,0,0,1
18,1,60,1,3,1,1,1,0
18,1,61,1,2,1,0,0,1
18,1,62,1,3,1,0,0,1
18,1,63,1,3,-1,0,1,0
18,1,64,1,3,1,0,1,0
18,1,65,1,3,1,0,0,1
18,1,66,1,2,1,0,0,1
18,1,67,1,1,1,0,0,1
18,1,68,1,3,1,0,0,1
18,1,69,1,2,1,0,0,1
18,1,70,1,1,1,0,0,1
18,1,71,1,2,1,0,0,1
18,1,72,1,2,1,0,0,1
18,1,73,1,1,1,0,0,1
18,1,74,1,3,1,0,0,1
18,1,75,-1,3,1,1,0,1
18,1,76,-1,3,1,0,0,1
18,1,77,-1,2,1,0,0,1
18,1,78,-1,2,1,0,0,1
18,1,79,-1,2,-1,0,1,0
18,1,80,-1,3,-1,0,0,1
18,3,1,-1,1,1,0,NaN,NaN
18,3,2,-1,1,-1,0,1,0
18,3,3,-1,1,-1,0,0,1
18,3,4,-1,3,-1,0,0,1
18,3,5,-1,1,-1,0,0,1
18,3,6,-1,2,-1,0,0,1
18,3,7,-1,3,-1,0,0,1
18,3,8,-1,1,-1,0,0,1
18,3,9,-1,2,-1,0,0,1
18,3,10,1,2,-1,1,0,1
18,3,11,1,3,1,0,1,0
18,3,12,1,1,1,0,0,1
18,3,13,1,3,1,0,0,1
18,3,14,1,2,1,0,0,1
18,3,15,1,1,1,0,0,1
18,3,16,1,2,1,0,0,1
18,3,17,1,1,1,0,0,1
18,3,18,1,3,1,0,0,1
18,3,19,-1,1,-1,1,1,0
18,3,20,-1,3,-1,0,0,1
18,3,21,-1,3,-1,0,0,1
18,3,22,-1,1,-1,0,0,1
18,3,23,-1,2,-1,0,0,1
18,3,24,-1,2,-1,0,0,1
18,3,25,-1,3,-1,0,0,1
18,3,26,1,2,1,1,1,0
18,3,27,1,1,1,0,0,1
18,3,28,1,3,1,0,0,1
18,3,29,1,3,1,0,0,1
18,3,30,1,1,-1,0,1,0
18,3,31,1,3,1,0,1,0
18,3,32,1,1,1,0,0,1
18,3,33,1,2,1,0,0,1
18,3,34,1,2,-1,0,1,0
18,3,35,-1,1,-1,1,0,1
18,3,36,-1,3,-1,0,0,1
18,3,37,-1,3,-1,0,0,1
18,3,38,-1,2,-1,0,0,1
18,3,39,-1,1,-1,0,0,1
18,3,40,1,2,1,1,1,0
18,3,41,1,3,1,0,0,1
18,3,42,1,1,1,0,0,1
18,3,43,1,1,1,0,0,1
18,3,44,1,2,1,0,0,1
18,3,45,1,2,1,0,0,1
18,3,46,1,1,1,0,0,1
18,3,47,-1,3,1,1,0,1
18,3,48,-1,3,-1,0,1,0
18,3,49,-1,2,-1,0,0,1
18,3,50,-1,3,-1,0,0,1
18,3,51,-1,3,-1,0,0,1
18,3,52,-1,3,-1,0,0,1
18,3,53,-1,1,1,0,1,0
18,3,54,-1,2,-1,0,1,0
18,3,55,-1,1,-1,0,0,1
18,3,56,-1,2,-1,0,0,1
18,3,57,-1,1,-1,0,0,1
18,3,58,-1,2,-1,0,0,1
18,3,59,-1,1,-1,0,0,1
18,3,60,-1,2,-1,0,0,1
18,3,61,-1,3,-1,0,0,1
18,3,62,-1,2,-1,0,0,1
18,3,63,1,3,-1,1,0,1
18,3,64,1,2,-1,0,0,1
18,3,65,1,2,1,0,1,0
18,3,66,1,2,1,0,0,1
18,3,67,1,3,1,0,0,1
18,3,68,-1,3,-1,1,1,0
18,3,69,-1,3,-1,0,0,1
18,3,70,-1,2,-1,0,0,1
18,3,71,-1,2,-1,0,0,1
18,3,72,-1,1,-1,0,0,1
18,3,73,1,1,-1,1,0,1
18,3,74,1,1,1,0,1,0
18,3,75,1,3,1,0,0,1
18,3,76,1,2,1,0,0,1
18,3,77,1,2,1,0,0,1
18,3,78,1,1,1,0,0,1
18,3,79,1,3,1,0,0,1
18,3,80,1,2,1,0,0,1
18,5,1,-1,2,-1,0,NaN,NaN
18,5,2,-1,3,-1,0,0,1
18,5,3,-1,3,-1,0,0,1
18,5,4,-1,3,-1,0,0,1
18,5,5,-1,1,-1,0,0,1
18,5,6,-1,2,-1,0,0,1
18,5,7,-1,3,-1,0,0,1
18,5,8,-1,3,-1,0,0,1
18,5,9,-1,1,1,0,1,0
18,5,10,-1,1,-1,0,1,0
18,5,11,-1,3,1,0,1,0
18,5,12,-1,3,-1,0,1,0
18,5,13,1,3,1,1,1,0
18,5,14,1,2,1,0,0,1
18,5,15,1,2,1,0,0,1
18,5,16,1,3,1,0,0,1
18,5,17,1,3,1,0,0,1
18,5,18,1,2,1,0,0,1
18,5,19,1,3,1,0,0,1
18,5,20,1,1,1,0,0,1
18,5,21,1,1,1,0,0,1
18,5,22,1,2,1,0,0,1
18,5,23,1,1,1,0,0,1
18,5,24,-1,2,1,1,0,1
18,5,25,-1,2,1,0,0,1
18,5,26,-1,1,1,0,0,1
18,5,27,-1,2,1,0,0,1
18,5,28,-1,1,1,0,0,1
18,5,29,1,1,1,1,0,1
18,5,30,1,2,1,0,0,1
18,5,31,1,2,1,0,0,1
18,5,32,1,2,1,0,0,1
18,5,33,1,1,1,0,0,1
18,5,34,1,1,1,0,0,1
18,5,35,1,1,1,0,0,1
18,5,36,1,3,1,0,0,1
18,5,37,1,3,1,0,0,1
18,5,38,-1,1,1,1,0,1
18,5,39,-1,1,-1,0,1,0
18,5,40,-1,3,-1,0,0,1
18,5,41,-1,1,-1,0,0,1
18,5,42,-1,3,-1,0,0,1
18,5,43,1,2,-1,1,0,1
18,5,44,1,2,1,0,1,0
18,5,45,1,3,1,0,0,1
18,5,46,1,2,1,0,0,1
18,5,47,1,2,1,0,0,1
18,5,48,1,1,1,0,0,1
18,5,49,1,2,1,0,0,1
18,5,50,-1,3,1,1,0,1
18,5,51,-1,3,1,0,0,1
18,5,52,-1,2,-1,0,1,0
18,5,53,-1,3,-1,0,0,1
18,5,54,-1,2,-1,0,0,1
18,5,55,-1,2,-1,0,0,1
18,5,56,-1,1,-1,0,0,1
18,5,57,1,3,1,1,1,0
18,5,58,1,3,1,0,0,1
18,5,59,1,1,1,0,0,1
18,5,60,1,2,1,0,0,1
18,5,61,1,2,1,0,0,1
18,5,62,1,2,1,0,0,1
18,5,63,-1,1,-1,1,1,0
18,5,64,-1,1,1,0,1,0
18,5,65,-1,1,-1,0,1,0
18,5,66,-1,1,-1,0,0,1
18,5,67,-1,1,-1,0,0,1
18,5,68,-1,3,-1,0,0,1
18,5,69,-1,1,-1,0,0,1
18,5,70,-1,3,-1,0,0,1
18,5,71,-1,2,1,0,1,0
18,5,72,-1,2,-1,0,1,0
18,5,73,-1,2,-1,0,0,1
18,5,74,-1,2,-1,0,0,1
18,5,75,1,2,1,1,1,0
18,5,76,1,3,1,0,0,1
18,5,77,1,3,1,0,0,1
18,5,78,1,1,-1,0,1,0
18,5,79,1,1,1,0,1,0
18,5,80,1,3,1,0,0,1
18,7,1,1,1,1,0,NaN,NaN
18,7,2,1,2,1,0,0,1
18,7,3,1,2,1,0,0,1
18,7,4,1,1,1,0,0,1
18,7,5,1,2,1,0,0,1
18,7,6,-1,1,1,1,0,1
18,7,7,-1,1,1,0,0,1
18,7,8,-1,2,1,0,0,1
18,7,9,-1,2,1,0,0,1
18,7,10,-1,1,1,0,0,1
18,7,11,-1,1,1,0,0,1
18,7,12,1,3,1,1,0,1
18,7,13,1,3,1,0,0,1
18,7,14,1,1,1,0,0,1
18,7,15,1,3,1,0,0,1
18,7,16,1,2,1,0,0,1
18,7,17,1,1,1,0,0,1
18,7,18,1,1,1,0,0,1
18,7,19,1,2,1,0,0,1
18,7,20,1,3,1,0,0,1
18,7,21,-1,1,-1,1,1,0
18,7,22,-1,3,-1,0,0,1
18,7,23,-1,1,-1,0,0,1
18,7,24,-1,1,-1,0,0,1
18,7,25,-1,2,-1,0,0,1
18,7,26,-1,3,-1,0,0,1
18,7,27,-1,1,-1,0,0,1
18,7,28,-1,3,-1,0,0,1
18,7,29,-1,3,-1,0,0,1
18,7,30,-1,3,-1,0,0,1
18,7,31,-1,2,-1,0,0,1
18,7,32,-1,2,-1,0,0,1
18,7,33,-1,3,-1,0,0,1
18,7,34,1,2,1,1,1,0
18,7,35,1,2,1,0,0,1
18,7,36,1,1,1,0,0,1
18,7,37,1,2,-1,0,1,0
18,7,38,1,1,1,0,1,0
18,7,39,1,3,1,0,0,1
18,7,40,1,2,1,0,0,1
18,7,41,-1,2,-1,1,1,0
18,7,42,-1,2,-1,0,0,1
18,7,43,-1,3,-1,0,0,1
18,7,44,-1,1,-1,0,0,1
18,7,45,-1,1,-1,0,0,1
18,7,46,1,1,1,1,1,0
18,7,47,1,3,1,0,0,1
18,7,48,1,3,1,0,0,1
18,7,49,1,1,1,0,0,1
18,7,50,1,1,1,0,0,1
18,7,51,1,3,1,0,0,1
18,7,52,1,3,1,0,0,1
18,7,53,1,1,1,0,0,1
18,7,54,1,3,1,0,0,1
18,7,55,1,3,1,0,0,1
18,7,56,-1,3,1,1,0,1
18,7,57,-1,2,1,0,0,1
18,7,58,-1,3,1,0,0,1
18,7,59,-1,2,1,0,0,1
18,7,60,-1,1,1,0,0,1
18,7,61,1,2,1,1,0,1
18,7,62,1,3,1,0,0,1
18,7,63,1,3,1,0,0,1
18,7,64,1,2,1,0,0,1
18,7,65,1,3,1,0,0,1
18,7,66,1,2,1,0,0,1
18,7,67,1,3,1,0,0,1
18,7,68,1,1,1,0,0,1
18,7,69,1,2,1,0,0,1
18,7,70,-1,3,-1,1,1,0
18,7,71,-1,1,-1,0,0,1
18,7,72,-1,2,-1,0,0,1
18,7,73,-1,1,1,0,1,0
18,7,74,-1,2,-1,0,1,0
18,7,75,-1,3,-1,0,0,1
18,7,76,-1,2,-1,0,0,1
18,7,77,-1,1,-1,0,0,1
18,7,78,-1,2,-1,0,0,1
18,7,79,-1,2,-1,0,0,1
18,7,80,-1,2,-1,0,0,1
18,10,1,1,2,1,0,NaN,NaN
18,10,2,1,2,1,0,0,1
18,10,3,1,3,1,0,0,1
18,10,4,1,1,1,0,0,1
18,10,5,1,2,1,0,0,1
18,10,6,1,1,-1,0,1,0
18,10,7,1,1,-1,0,0,1
18,10,8,-1,1,-1,1,0,1
18,10,9,-1,3,-1,0,0,1
18,10,10,-1,1,-1,0,0,1
18,10,11,-1,3,-1,0,0,1
18,10,12,-1,1,-1,0,0,1
18,10,13,-1,3,-1,0,0,1
18,10,14,-1,2,1,0,1,0
18,10,15,-1,1,-1,0,1,0
18,10,16,-1,1,1,0,1,0
18,10,17,-1,3,-1,0,1,0
18,10,18,-1,1,-1,0,0,1
18,10,19,-1,2,-1,0,0,1
18,10,20,-1,1,1,0,1,0
18,10,21,-1,2,1,0,0,1
18,10,22,-1,3,1,0,0,1
18,10,23,1,2,-1,1,1,0
18,10,24,1,2,1,0,1,0
18,10,25,1,1,-1,0,1,0
18,10,26,1,2,1,0,1,0
18,10,27,1,1,1,0,0,1
18,10,28,-1,2,1,1,0,1
18,10,29,-1,3,1,0,0,1
18,10,30,-1,3,-1,0,1,0
18,10,31,-1,1,1,0,1,0
18,10,32,-1,1,1,0,0,1
18,10,33,-1,2,1,0,0,1
18,10,34,1,3,1,1,0,1
18,10,35,1,2,1,0,0,1
18,10,36,1,2,1,0,0,1
18,10,37,1,3,1,0,0,1
18,10,38,1,3,1,0,0,1
18,10,39,1,2,1,0,0,1
18,10,40,1,2,1,0,0,1
18,10,41,-1,1,1,1,0,1
18,10,42,-1,3,1,0,0,1
18,10,43,-1,3,1,0,0,1
18,10,44,-1,2,1,0,0,1
18,10,45,-1,1,1,0,0,1
18,10,46,-1,3,-1,0,1,0
18,10,47,1,3,1,1,1,0
18,10,48,1,2,1,0,0,1
18,10,49,1,2,1,0,0,1
18,10,50,1,3,1,0,0,1
18,10,51,1,3,1,0,0,1
18,10,52,1,3,1,0,0,1
18,10,53,1,2,1,0,0,1
18,10,54,1,2,1,0,0,1
18,10,55,1,2,1,0,0,1
18,10,56,1,1,1,0,0,1
18,10,57,1,2,1,0,0,1
18,10,58,-1,2,-1,1,1,0
18,10,59,-1,3,-1,0,0,1
18,10,60,-1,2,-1,0,0,1
18,10,61,-1,3,-1,0,0,1
18,10,62,-1,1,-1,0,0,1
18,10,63,-1,3,-1,0,0,1
18,10,64,1,1,-1,1,0,1
18,10,65,1,2,-1,0,0,1
18,10,66,1,1,1,0,1,0
18,10,67,1,1,1,0,0,1
18,10,68,1,2,1,0,0,1
18,10,69,1,3,1,0,0,1
18,10,70,1,1,1,0,0,1
18,10,71,1,1,1,0,0,1
18,10,72,1,1,1,0,0,1
18,10,73,-1,3,-1,1,1,0
18,10,74,-1,1,-1,0,0,1
18,10,75,-1,2,-1,0,0,1
18,10,76,-1,3,-1,0,0,1
18,10,77,-1,3,-1,0,0,1
18,10,78,-1,3,-1,0,0,1
18,10,79,-1,2,-1,0,0,1
18,10,80,-1,1,1,0,1,0
18,12,1,-1,2,-1,0,NaN,NaN
18,12,2,-1,2,-1,0,0,1
18,12,3,-1,1,-1,0,0,1
18,12,4,-1,1,-1,0,0,1
18,12,5,-1,2,-1,0,0,1
18,12,6,-1,2,-1,0,0,1
18,12,7,-1,2,-1,0,0,1
18,12,8,1,3,1,1,1,0
18,12,9,1,1,1,0,0,1
18,12,10,1,1,1,0,0,1
18,12,11,1,3,1,0,0,1
18,12,12,1,3,1,0,0,1
18,12,13,1,1,1,0,0,1
18,12,14,1,2,1,0,0,1
18,12,15,1,3,1,0,0,1
18,12,16,1,2,1,0,0,1
18,12,17,1,3,1,0,0,1
18,12,18,1,2,1,0,0,1
18,12,19,-1,2,1,1,0,1
18,12,20,-1,1,1,0,0,1
18,12,21,-1,2,1,0,0,1
18,12,22,-1,3,1,0,0,1
18,12,23,-1,3,1,0,0,1
18,12,24,-1,2,1,0,0,1
18,12,25,-1,1,1,0,0,1
18,12,26,1,3,1,1,0,1
18,12,27,1,1,1,0,0,1
18,12,28,1,1,1,0,0,1
18,12,29,1,2,1,0,0,1
18,12,30,1,3,1,0,0,1
18,12,31,1,2,1,0,0,1
18,12,32,1,3,1,0,0,1
18,12,33,-1,3,1,1,0,1
18,12,34,-1,2,1,0,0,1
18,12,35,-1,1,1,0,0,1
